Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
04000094,738902,,7,5.6,,6,6.5,N1,6.75,8.25,
04000093,731385,6.25,8,6.8,7.25,6.75,,N1,,,7.5
04000095,737566,7,8,6.8,8.5,7,,N1,,,8
04000096,738060,,6.4,4,,6.5,6.5,N1,5.5,7,
04000097,738007,,5.8,6.6,,6.5,5.25,N1,4.25,7.5,
04000098,737567,,6.4,2.8,,6.25,7.75,N1,7.25,8.5,
04000099,731458,7.25,7.2,9,3.75,5.5,,N1,,,8.25
04000100,731459,4.5,8.6,8.8,3.75,6.5,,N1,,,8.25
04000101,739331,,9,,6,,,,,,4.25
04000102,737568,4.5,7,5,4.5,5.25,,N1,,,6
04000103,738061,,6,4.8,,6.25,4.25,N1,4.5,6.5,
04000105,737569,,5,4.8,,5.5,7.25,N1,7.25,8.75,
04000104,738903,,7.4,8,,8,7,N1,6.5,9,
04000107,739332,5.5,8.4,6.4,6.75,7,,N1,,,7.75
04000106,739329,7.25,8.4,6.8,5.25,7.5,,N1,,,8.5
04000110,738009,,5.4,2.6,,8,5.25,N1,4.5,7.5,
04000108,738904,6.5,7.6,6.2,8.75,6.5,,N1,,,8.75
04000109,738008,,7.6,7.8,,9.25,6.25,N1,7.5,7.75,
04000113,737570,4.5,7.2,4,7.25,7,,N1,,,8
04000111,738905,,6,2.8,,5.5,8.25,N1,9.25,9.75,
04000114,731412,5.25,6.8,5,8.5,7.5,,N1,,,7.25
04000115,738906,,3.6,4.6,,7.5,6.25,N1,6.75,8.25,
04000112,739333,5.5,7.8,8,6,7.25,,N1,,,5.5
04000116,739334,8,8.4,7,7,7,,N1,,,7.5
04000117,737571,,6.6,5.6,,7.5,8,N1,7.5,8.75,
04000120,737573,,5.4,3.6,,5.5,7.5,N1,6.75,9,
04000118,737572,,6.6,5.2,,7.25,7,N1,6.5,8.25,
04000121,737574,,7.8,6.2,,7.5,8,N1,5,8.5,
04000122,737575,,7.8,5.8,,7.25,8.25,N1,7.5,8.25,
