Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
06000149,87050,,3.8,4.4,,5.75,5.5,N1,6,8,
06000135,86675,,7.4,3.8,,7.25,9,N1,8.25,9.25,
06000136,86679,,3.6,3,,4.5,7,N1,5.5,8.5,
06000137,87573,,4.8,3.8,,3.5,6.75,N1,4.75,6.75,
06000138,86676,,4.2,2.8,,4.25,4.75,N1,5.75,6.75,
06000150,87060,,4,4.8,,7.75,7.75,N1,6.75,9.25,
06000152,87996,,,,,2,4.25,,4.5,,
06000154,83912,,2.4,,,3.5,5.5,,4,,
06000153,87051,,5.6,4.6,,7,6.25,N1,8,8.75,
06000156,87048,,2.6,,,2.5,4.25,,3.25,,
06000159,87052,,4.4,2.4,,4.75,7.5,N1,5.5,8,
06000143,87995,,6.8,5.2,,7.25,8.25,N1,8.5,9,
06000160,87049,,4.6,3.4,,4.5,5.75,N1,3.5,7.25,
06000161,87053,,4,3.8,,6,6.5,N1,6.5,8.25,
06000162,87062,,4.2,2.4,,6,6.75,N1,5.25,7.5,
06000163,87054,,2.8,,,4.75,7,,4.75,,
06000164,88704,,6.4,3.4,,5.75,7.25,N1,6.25,7.75,
06000165,87063,,5.4,3,,4.75,7.25,N1,5.25,8.5,
06000166,87055,,3.8,2.4,,6,7,N1,5.25,7.25,
06000169,88705,,3,,,2.75,6.75,,5.75,,
06000148,87059,,4.2,4.6,,3.25,6.25,N1,5.75,7,
06000151,82633,,,,,8,7.75,,6.75,9,
06000157,87061,,5,6.6,,2.75,7.25,N1,7.25,7.75,
06000168,87064,,6,3.2,,6.25,6.5,N1,6,8,
06000155,87047,,3,,,3.5,4.5,,4.5,,
06000158,83489,,4,3.4,,5.25,7.75,N1,6.25,8.25,
06000170,87057,,3.4,2.4,,5,5.5,N1,4,6.25,
06000171,87058,,4.2,3.4,,5.5,5.25,N1,5,7,
06000172,83539,,4.6,2.8,,5.75,7,N1,7,7.75,
06000167,87056,,4.4,2.2,,3,6.25,N1,6,5.5,
06000177,87070,,3,3.6,,3,6.5,N1,5,6.75,
06000178,88707,,3.4,2,,5.75,6,N1,6.25,8.25,
06000174,87066,,5.8,2.8,,6,7,N1,5.5,8.5,
06000176,87067,,4,3.6,,6,7.75,N1,7.25,8.75,
06000173,87065,,5.4,4.6,,6.5,7.25,N1,7.75,8,
06000179,87071,,5.4,3.8,,5.25,8,N1,7,7.25,
06000180,86227,,3.8,2.2,,5,6.25,N1,5.5,8.25,
06000181,87939,,5.4,3.4,,4.5,6,N1,5,6.75,
06000182,86228,,8,5.8,,6,8,N1,5.25,7.75,
06000175,88706,,5.4,2.4,,5.75,8.5,N1,7.5,7.75,
06000183,87080,,5.4,3.4,,7,6.5,N1,6.25,9,
06000184,87072,,5,5,,5.5,6.25,N1,7.75,7.5,
06000188,87997,,4,7.8,,5.08,6.75,N1,7.25,8.5,
06000187,86230,,3.8,2.2,,4.5,6.75,N1,4.5,7.5,
06000186,87068,,5,4.2,,5.5,6.5,N1,6.25,8,
06000189,87081,,3,2.4,,4.5,6,N1,5,6,
06000185,86229,,2.8,2.4,,4.75,7.5,N1,4.75,5,
06000190,86231,,3.4,3.8,,4,7,N1,5,7,
06000191,86232,,3.6,2.8,,4.25,5.5,N1,5.5,5.5,
06000193,86233,,4.2,1.8,,5.5,7.5,N1,6.25,7,
06000192,87940,,2.4,3.4,,5.75,4.75,N1,3.25,6.75,
06000194,87069,,4.8,3.6,,6.25,6.5,N1,6.75,8,
06000196,86234,,3.6,2.4,,4.5,4.5,N1,4.25,3.75,
06000197,87941,,7.6,,8.75,,,,,,9.25
06000195,87079,,5.6,3.2,,3.75,5.25,N1,3.5,6.75,
06000198,87093,,4.6,2,,4,4.5,N1,4.5,6.5,
06000199,87942,,2.6,,,4,5.25,,4.75,,
06000200,87082,,5.2,,,5,7.75,,4.75,,
06000202,87943,,2.8,,,2,4.5,,5,,
06000203,87087,,6.4,4.2,,5,8.25,N1,6,8.5,
06000201,86235,,4.4,2.8,,6.25,6.5,N1,4.75,6.75,
06000204,86236,,5.6,3.6,,8.5,7.5,N1,5.75,8,
06000206,87998,,1.8,,,3.75,5.25,,4,,
06000205,87088,,3.2,2.8,,3.5,5.5,N1,4.25,6,
06000207,87083,,4.6,2,,7,7.5,N1,5.5,7.75,
06000208,87999,,3,2,,2.75,4.5,N1,2.75,4,
06000209,87089,,,,,4.5,8.25,,8,,
06000210,86237,,3.2,4.6,,3,5.25,N1,4.5,5.25,
06000211,87944,,3.4,,,4.75,5.25,,3.5,,
06000213,88290,,5.8,4.6,,5.5,6.25,N1,4,6.75,
06000212,87084,,5,2.6,,7,7,N1,4.75,7,
06000215,87091,,,,,4,9,,8.75,,
06000216,82205,,3,,,1.25,2.25,,3.75,,
06000214,87090,,2.8,,,3.75,5.5,,5.25,,
06000217,87085,,5.8,4.2,,7.25,7,N1,6.75,8.25,
06000218,87092,,,,,5.5,7,,6,,
06000219,86570,,6,2.6,,5.75,7.25,N1,6.25,7.75,
06000220,87086,,4,3.6,,4.5,5.5,N1,4.5,5.75,
06000221,83485,,2.8,2,,1.25,4.75,N1,3.5,4.75,
06000222,87945,,3,,,4.5,5.75,,6.25,,
06000224,87829,,5.4,4,,3.5,7.25,N1,8.5,6.75,
06000223,87094,,3,2,,4.75,5.25,N1,7,6.25,
06000227,87104,,4,3.2,,4,4.25,N1,4.5,5.5,
06000225,86571,,5.4,3.8,,4.75,8.75,N1,8.25,9.25,
06000226,87096,,4.2,2.4,,4.25,7.5,N1,4.75,8,
06000230,82206,,4,4.4,,6.25,6.25,N1,4.75,6.5,
06000228,86572,,3.8,4,,5.5,7,N1,6.5,7.25,
06000229,87097,,4.4,,,5.75,8.5,,7,,
06000231,87098,,,,,8,9.5,,10,,
06000232,88011,,,,,6.75,8.75,,9.25,,
06000233,87099,,4.4,4.6,,5.5,6.75,N1,8.75,7.75,
06000234,88012,,4.4,,,4,5,,4.75,,
06000236,87095,,5.4,5.6,,6,6.5,N1,5.75,8.5,
06000239,86573,,2.6,3.4,,3.5,5.5,N1,6.5,3.75,
06000240,87101,,5,3.8,,4.75,6,N1,6.5,7.5,
06000235,87100,,5,5.4,,5.5,7,N1,4.5,7,
06000238,88013,,2.8,,,4,4.75,,6.75,,
06000237,83496,,4.2,5.4,,4,3.75,N1,6,7.25,
06000241,87102,,3.4,4.2,,4.25,6.75,N1,6,7.5,
06000242,87830,,7,6.4,,2.75,8,N1,7.5,7.5,
06000244,86574,,4,3.4,,5,6.75,N1,6.5,7.5,
06000243,87103,,3.8,3.6,,4.25,7.25,N1,4.75,7.25,
06000245,82207,,6.6,7.2,,6,,N1,,,
06000246,87111,,4,,,3.75,3.25,,4,,
06000247,87112,,2.6,,,6.5,4.25,,6.75,,
06000251,87115,,5,4.2,,5.5,7.5,N1,8.25,8,
06000249,87113,,3.4,3.2,,5,6.75,N1,5,6.75,
06000248,87946,,2,,,4.25,6,,5.5,,
06000252,87947,,6.2,7.4,,8.75,,N1,,,
06000250,87114,,3.8,,,5.25,5.75,,5.5,,
06000253,82208,,4,3.2,,8,8,N1,7.5,9,
06000254,87105,,3.6,2.4,,5.75,5.5,N1,4,6.75,
06000255,87948,,4.8,4,,5.75,8.5,N1,8,8.75,
06000256,86575,,4.4,2.6,,4.5,6,N1,4,5.75,
06000257,87116,,5,2.8,,5.5,8.25,N1,7.25,9.25,
06000259,82209,,3.2,3,,6.5,5.25,N1,6.5,7,
06000258,87119,,4.8,3.4,,5.5,6.5,N1,6.25,7.5,
06000262,87107,,2.8,,,3.5,5.5,,6.5,,
