Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
07000153,649863,,8.2,7.2,,7.75,7.25,N1,8.5,9,
07000154,649888,7.25,8.2,5,6,6.5,,N1,,,7.75
07000159,650772,,,,,5.75,8.75,,8.75,,
07000160,649889,5,6.4,4.2,4.5,5.75,,N1,,,6.75
07000155,646139,4.25,6,5,4.25,5.75,,N1,,,4.75
07000157,650770,,7.6,10,,8.25,,N1,,,
07000156,650769,,6.2,5.4,,6.25,7.25,N1,7.25,7.5,
07000158,650771,,,,,5.5,7.75,,9,,
07000161,650244,4.5,7.2,3.8,6.5,4.5,,N1,,,5
07000163,650277,6,8.4,4.6,7.75,7,,N1,,,8.75
07000162,649882,6.5,7.4,6.6,4,4.25,,N1,,,6.5
07000164,650245,,6.6,,,7,,,9.5,,
07000165,646101,,,,,6.5,6.5,,6.25,,
07000166,650246,,4,2.4,,4.75,5.75,N1,4.5,4.25,
07000169,651646,,3.8,,,3,4.75,,4.25,,
07000167,651223,6.25,8.4,8.2,7.25,5.75,,N1,,,8.5
07000168,649883,6,8.4,9,4.25,6.5,,N1,,,8.75
07000170,650275,6.5,5.6,4.6,5.5,3,,N1,,,5.25
07000171,651224,6.75,7.8,5.6,3.75,8,,N1,,,8.5
07000172,650247,,8.2,8.6,,9,8.5,N1,7,8.5,
07000173,651647,,6.4,3,,8.5,9.5,N1,9.5,9,
07000174,650248,,6.2,5.2,,9,9,N1,8.75,8.75,
07000175,651225,,8,7.8,,7,,N1,,,
07000181,651654,,,,,2.75,2.75,,6.25,,
07000183,650251,4,8.4,6,2.5,4.25,,N1,,,5.75
07000176,650249,,5.8,4.2,,5.75,7.5,N1,7.25,8.5,
07000177,651653,,6.6,4.2,,6.5,7.5,N1,6.5,9.25,
07000178,649884,6.5,8,5.8,8.25,7.5,,N1,,,6.5
07000182,650278,5,6.4,8.2,9.25,4.25,,N1,,,4.5
07000179,650250,6.25,7,5.4,3.75,5.25,,N1,,,8
07000180,646116,,6.4,6,,6.25,8.5,N1,8.25,8.75,
07000184,650279,5.75,7.6,5.4,6,3.75,,N1,,,7
07000185,649885,6.75,8,6,7,6.25,,N1,,,7.75
07000186,650773,,6.2,8.2,,4.25,8,N1,7.75,9,
07000187,650276,5.5,6.8,9.4,4.75,5.5,,N1,,,8.75
07000191,651650,,,,,6.75,9,,7.5,,
07000189,646136,6,7.6,4.8,3.75,7.75,,N1,,,8.25
