Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
08000095,692673,6.25,6.6,6.4,4.75,8.25,,N1,,,5
08000096,692674,7.75,8,9.2,8.75,8.25,,N1,,,4.5
08000094,692672,6,7.6,7.2,5,9,,N1,,,3.25
08000098,692676,,6,3.6,,8.75,8,N1,6.25,8.75,
08000099,693549,,6,4.2,,8.25,8.25,N1,9.25,9,
08000100,693556,,6.6,3.2,,8.5,9,N1,8.75,8.75,
08000097,692675,,7,4.8,,8,9.5,N1,7.75,9.25,
08000101,692677,6.25,8,4.4,8,7.75,,N1,,,7
08000103,806625,,6.4,5.4,,8.25,9.25,N1,7.75,8.25,
08000102,693550,,3.6,,,6.5,6.25,,4.25,,
08000104,693557,,6.2,4.2,,7.75,7.75,N1,7,9.25,
08000106,692678,8,8.2,7.4,6.75,5.25,,N1,,,7.75
08000105,693052,,4.8,4.4,,8.5,7,N1,6,8.5,
08000107,693968,,5.2,3.6,,7.75,6.5,N1,5.25,5.75,
08000108,693558,,6.8,4.8,,7.5,8,N1,8.25,8.5,
08000109,693053,,5.6,3,,7.75,7.25,N1,7.5,9,
08000111,692679,,7.2,5,,8.5,8.75,N1,9.25,9,
08000110,693967,,5.2,,,5.75,7.5,,7,,
08000112,693963,,7,5.8,,9,9.25,N1,9,9,
08000113,693054,,3.2,,,5.25,6,,3.5,,
08000114,806654,,6.6,4.2,,8.25,8.5,N1,7.75,8.25,
08000119,687790,8,8.4,9.4,6.25,8,,N1,,,9.5
08000116,693559,,3.2,3.4,,2,3.5,N1,3,4.5,
08000117,693055,,3.6,,,5,6,,4.25,,
08000118,692680,8.25,8,7.2,7.25,7.75,,N1,,,8.25
08000115,693964,,5,,,5,6.5,,4.25,,
08000120,693560,,3.2,,,7.25,8,,7,,
08000121,693056,,5.8,5.2,,7,6,N1,6.25,7,
08000122,693965,,4.4,3.4,,7.75,7.25,N1,6.75,7.75,
08000125,693057,,7.2,5.6,,8.75,9.75,N1,9.25,9.5,
08000128,693562,,6.6,4.6,,8.25,8.25,N1,8.5,9.75,
08000127,692682,,6.8,6,,8.25,8.25,N1,6.25,8.75,
08000123,692681,,7.2,7.4,,9.5,7.75,N1,7.75,8.25,
08000124,693561,,5.8,4.2,,8.5,9.75,N1,9.25,9.5,
08000130,693969,,6.6,5,,8,7.75,N1,6,8.75,
08000129,693058,,8.4,3,,7.75,7.25,N1,7.5,8.5,
08000126,693966,,5.4,5.4,,7.75,8.75,N1,7.5,9,
08000131,693572,,5.8,6.2,,6.25,8.25,N1,7.75,8.5,
08000133,693092,,5.8,6.2,,7.75,6.5,N1,6.5,8.5,
08000134,693970,,7.2,4.2,,6.5,6.75,N1,6,8.75,
08000135,693573,,6.2,3.8,,6.25,7.5,N1,5.25,8,
08000132,693563,,4.2,,,6.75,8,,7,,
08000138,807030,8.75,8.8,9.6,6.5,7.5,,N1,,,9
08000137,693093,,6.6,4,,6.25,7,N1,7.25,6.75,
08000139,693971,,8.4,5,,6.75,8.75,N1,7.75,9.25,
08000136,692683,,6.6,4.4,,9,8.75,N1,9.75,9.5,
08000140,692684,,7.4,6.6,,6.25,8.25,N1,7.75,7,
08000141,693094,,6,2.2,,7,6.25,N1,7.25,8.5,
08000142,693574,,5.6,3.4,,7.25,7.75,N1,7.5,8,
08000143,693972,,7.6,7.8,,8.5,8.5,N1,7.25,9.75,
08000144,692685,8.25,8.4,7.4,6.75,8.5,,N1,,,6.75
08000145,693095,,4.6,,,5.25,8.5,,5.5,,
08000146,807051,,4.4,6.6,,5,7.5,N1,7.5,8,
