Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
35000096,910467,,5.2,4.2,,8.25,6,N1,6.75,8.25,
35000091,879500,,6.6,3.2,,7,6.5,N1,6.25,7.5,
35000097,869162,4.75,7,5,5.25,7,,N1,,,5.75
35000098,869082,,8.6,5.4,,7.25,8.25,N1,4.5,7,
35000099,869227,,4.8,,,4.75,5.25,,4.75,,
35000102,879501,3.5,5.8,3.6,4.75,7,,N1,,,4.25
35000100,865648,,7,5.8,,8.25,7.5,N1,6.5,6.5,
35000104,869231,,5.8,4.8,,8.5,6.5,N1,6.25,8,
35000101,869083,,8.2,4.6,,9.5,7,N1,7,8,
35000105,869164,5.5,7.4,7.6,8.25,7.75,,N1,,,4.75
35000106,869084,6,8.2,7.2,9,7,,N1,,,7.75
35000107,869233,,5,3.6,,7,7.25,N1,5.5,7.75,
35000103,865649,,6.8,4.2,,7,5,N1,3.5,6,
35000108,865650,,4.8,4,,7.5,6.75,N1,7.25,7.75,
35000109,870777,,5.6,4.4,,8,8.25,N1,8.25,8.25,
35000110,879502,,4.6,,,6.5,5.75,,4.5,,
35000119,869234,,5.6,,,4.75,6,,3.25,,
35000111,870778,,2,,,3.25,4.25,,4,,
35000113,865651,,7,4,,8,6.75,N1,2.75,5.75,
35000117,879503,,6.4,,,5.75,5.75,,4.25,,
35000114,908723,6,7.6,4,7.5,6.25,,N1,,,8.25
35000116,870779,,4,,,5,4.75,,4.75,,
35000115,929736,,6.6,5.8,,5.5,6.5,N1,5.25,6.75,
35000118,865652,5.5,8.4,4.6,7.5,6.25,,N1,,,5.75
35000120,908724,,5.6,,,3.75,6.75,,5.5,,
35000121,870780,5,7,2.6,7,7.5,,N1,,,7.5
35000112,869165,5.75,7.8,4,7.75,7,,N1,,,8
35000122,869236,,5.2,3.8,,6,8,N1,6.25,8,
35000123,929731,4,7.6,4.2,5.5,6.5,,N1,,,6.5
35000124,870781,7.25,8.4,7.6,9,8.25,,N1,,,7.75
35000129,870783,,6.2,,,4.5,5.5,,4,,
35000127,869168,4.75,8.6,6.4,8.5,7.25,,N1,,,8.75
35000128,908774,,5.2,,,5,3.75,,4.25,,
35000126,870782,,7.4,7,,9,8,N1,7.5,8.5,
35000125,865653,4.25,8,4.2,6.5,3.5,,N1,,,5.75
35000130,869166,7.25,8.4,5.6,8.25,7.5,,N1,,,4
35000131,910464,,4.8,3.4,,6.42,7.25,N1,5,8.25,
35000132,865654,,7.4,7.4,,8.75,7.25,N1,6.5,8.75,
35000133,910465,5.25,7.2,4.2,6.25,7,,N1,,,5.5
35000134,870784,6.75,8.4,4.2,7.5,6.75,,N1,,,8
35000135,869235,,5,,,3,2.25,,4.75,,
35000136,910466,,4.2,,,5,4.25,,4.25,,
35000140,929732,,6.8,5.4,,7.5,6,N1,6,9,
35000138,869163,6.25,5.2,4,6,5.75,,N1,,,3.25
35000137,865655,6.5,7.4,7.6,6.5,5.75,,N1,,,5.25
35000139,869167,6.5,6.8,4.8,7.25,7.5,,N1,,,7.5
35000141,870785,3.25,7.8,2.8,7.5,7.5,,N1,,,6.75
35000143,910507,,6.8,,,6.75,6.25,,3.75,,
35000142,869232,,5,,,6.25,5.25,,4,,
35000144,865656,7,7.2,4.6,7.25,6.75,,N1,,,6.75
35000145,870786,,2.8,,,6.25,6,,4.25,,
35000146,910508,4.5,8.8,7.8,8.75,7.25,,N1,,,5.5
35000150,870787,,7.4,6.2,,9,7.5,N1,5.75,9,
35000148,865657,,7.4,7.8,,7.75,7.25,N1,5.75,8.75,
35000154,865658,3.5,7.8,4.4,6.5,6.25,,N1,,,6.75
35000147,912202,,6.6,5.6,,8.25,6.75,N1,5.75,8,
35000149,879504,,7.2,5.6,,8.5,7.75,N1,6.25,7,
35000155,869237,,6.8,4.4,,8,6.5,N1,8,8.25,
35000151,927965,,5.2,5.2,,6.25,6.75,N1,4.5,7.5,
35000152,869239,,7.4,6.8,,8.75,6.25,N1,5,7.25,
35000156,869169,6,7.8,3.4,3.5,8.25,,N1,,,6.25
35000153,879505,,4.4,,,4,6.5,,4.25,,
35000157,879506,,3.6,,,5.75,3.75,,4.75,,
35000158,870788,6.75,7.8,6.4,9,7.75,,N1,,,8.25
35000159,869240,,7.4,4.8,,8,8.25,N1,6.25,8.25,
35000160,865659,,7.4,4.4,,3.75,4.5,N1,2.75,5.75,
35000164,879510,4.5,8.2,6.2,7.75,6.75,,N1,,,7.25
35000163,879509,3.5,7.2,4.4,6.5,6.5,,N1,,,5.75
35000161,879507,,4.6,,,5,6,,4.5,,
35000162,879508,5,8.4,5.2,6.75,6,,N1,,,6.5
35000166,865660,6.5,6,4.4,7,6.75,,N1,,,6.25
35000165,870789,7,7.4,4.8,7.25,6.75,,N1,,,6
35000167,915824,,4.6,,,3.5,4.25,,3.5,,
35000168,869241,,4.8,,,6.25,5.5,,4.75,,
35000169,869170,6,7.2,4,5.75,6.75,,N1,,,6
35000170,870790,9,9,5.8,9.25,8,,N1,,,8.5
35000172,869171,5.5,8,4.2,5,6,,N1,,,6.25
35000171,927966,,7,4.8,,7.75,7,N1,5.5,7.25,
35000173,870791,7.75,6.6,4.4,6.25,7,,N1,,,4.25
35000174,869172,8.5,7.8,5.2,7.25,8,,N1,,,4.25
35000178,870792,,7,,,5.25,6,,5,,
35000177,867496,,6.6,4.6,,6,6.5,N1,5.75,7,
35000176,869242,,4.4,4.2,,6.08,6.75,N1,6,8,
35000175,879511,,5.6,4.4,,6.08,5.75,N1,3.75,6.75,
35000179,869243,,6.6,4.4,,7.5,6.5,N1,6.5,7.5,
35000180,869174,5.75,7.4,8.6,8.75,7.6,,N1,,,6
35000181,869238,,7.2,7.8,,8,7,N1,5.5,8.75,
35000182,879512,,7.4,9,,8.75,7,N1,6.25,8.75,
35000183,870793,5.75,6.4,4.6,6,6,,N1,,,2.75
35000188,936742,,5.2,,,5.25,6.25,,6.75,,
35000184,869173,6.5,6.8,4,5.75,6.5,,N1,,,7.5
35000186,870794,5.5,7.8,7.4,8,8,,N1,,,7.5
35000185,869175,5.5,6,5,6,7,,N1,,,5.25
35000187,869176,5.75,7.6,7.2,4.75,6,,N1,,,7.5
35000189,869244,,5,,,5,6,,7,,
35000190,869248,,3,,,5.5,5.75,,4.25,,
35000191,870795,3.25,7.2,3.2,6.75,6.25,,N1,,,4.5
35000192,936803,,6.8,5.2,,8.25,7,N1,7,9,
35000193,869245,,5.6,,,7,7.25,,7.25,,
35000194,879513,,6.4,5.6,,7,7.5,N1,7.75,8.25,
35000195,869249,,5.2,3.4,,6.75,6.75,N1,5.5,6.5,
35000199,870796,6.75,7.6,8.8,6,9,,N1,,,4.5
35000198,917521,3.75,6.8,6.6,3,6.5,,N1,,,7
35000196,879514,,6,4.6,,8.25,7.5,N1,4.5,8.5,
35000197,867497,5,7.4,5.2,5.75,7.25,,N1,,,5.75
35000203,867498,,7,5.4,,8.25,7,N1,6,7,
35000201,929733,,7.8,7.2,,8.75,5.75,N1,6.25,8.25,
35000202,917522,,6.2,,,6.5,6.25,,5.25,,
35000200,879515,,7.4,6.6,,8.75,5.5,N1,5,7.25,
35000204,870797,,8.2,9,,8.75,8,N1,7.5,7.75,
35000205,855311,,6.4,6.6,,8.25,7,N1,3.5,6,
35000206,855312,7.75,7.8,5,8.25,8,,N1,,,5.25
35000213,855315,,4.2,,,6.25,4,,4,,
35000209,855314,,7.2,7.8,,8.5,7.5,N1,6,8.5,
35000207,870798,,4.4,4,,6.08,6.25,N1,5.25,8.75,
35000208,855313,,2.8,,,6.25,5.75,,4.75,,
35000211,869246,,5,,,6.42,7,,5.5,,
35000210,931534,,3.8,4.2,,7,6,N1,5.25,5.5,
35000212,870799,,7.8,4.4,,8,7.5,N1,6,7.5,
35000215,870800,,6.2,,,7,8,,7.25,,
35000214,869247,,5,3.2,,7,7.25,N1,5.25,7,
35000216,869250,,6.2,4.6,,7.25,6,N1,3.75,6.75,
35000217,869251,,5.4,5.4,,7,5.25,N1,5.75,7.5,
35000219,855316,6,6,3.8,4.75,7.25,,N1,,,5
35000218,870801,,4.4,4.6,,7.25,5.5,N1,5,6.25,
35000220,869177,3.5,6.2,5.8,7.5,6.92,,N1,,,7.25
35000221,869252,,6.4,,,6.75,4.5,,3.5,,
35000222,870802,,6.2,6.6,,7.5,6.5,N1,6.5,8.75,
35000227,870803,6,7.4,4.8,8,8,,N1,,,7.5
35000225,935038,,6.8,7,,9.25,4.5,N1,3.75,6.5,
35000224,869254,,6.2,4,,7.25,5,N1,6.25,6.5,
35000226,867499,,6.2,7,,9.25,8.25,N1,5.75,9.25,
35000223,855317,,6,5,,8.25,6.75,N1,5,6.75,
35000228,869253,,8.4,7.8,,9.5,7.75,N1,6.25,8,
35000229,867500,6.25,7,7,4,6,,N1,,,5.5
35000230,869178,6.75,7.8,5.6,8.5,5.5,,N1,,,8.25
35000231,870804,,4.2,,,6.5,4.75,,3.5,,
35000232,869256,,6,4.2,,7.25,6.25,N1,5.25,7.5,
35000237,869258,,5,5.2,,6.75,4.75,N1,5.5,6,
35000234,869257,,5.6,7.2,,8.25,6,N1,5.25,8,
35000233,931535,,8,7.4,,7.25,4.75,N1,5.25,7.75,
35000235,870805,,3.4,5,,7.75,7,N1,5.75,8,
35000236,869255,,4.4,3.8,,8,8.5,N1,7,8,
35000239,855318,,6.2,6,,8.5,8.25,N1,4.5,6.25,
35000238,870882,,7.8,9,,8.75,7.25,N1,8.75,9.25,
35000240,870883,7,7.6,2,7.5,5.5,,N1,,,3.25
35000241,936804,,6.4,,,6.08,6.25,,7,,
35000242,933228,7.75,8.8,8,8,8.5,,N1,,,6.5
35000246,908725,,6.8,6.2,,8.5,6.75,N1,5.5,8.5,
