Số báo danh,ID,Sinh học,Toán,Tên môn ngoại ngữ,Hóa,Văn,Địa,Mã môn ngoại ngữ,Sử,Giáo dục công dân,Lý
54012744,554851,,6.6,4,,8,7.5,N1,6,8.5,
54012751,554077,,5.8,4.6,,7.75,6.5,N1,6.5,7.5,
54012748,554852,,6,4.6,,8.25,6.75,N1,5.75,8.75,
54012747,554076,,5,5.2,,8.75,6.25,N1,6.75,8.25,
54012750,556674,,6.6,5,,8.5,7.5,N1,7.75,9.5,
54012746,556673,,4.4,,,6.75,5.25,,5.75,,
54012753,554853,,7.4,4.6,,7.25,6.75,N1,6.25,7.75,
54012738,549860,8.75,8.4,7.2,9.25,8.25,,N1,,,7
54012754,556675,4.5,7.6,6.2,6.75,7.75,,N1,,,6.5
54012755,549791,,5.8,3.8,,7.25,8.25,N1,7,7.5,
54012756,554078,,7.4,5.4,,8.5,9,N1,8.25,9.25,
54012757,549792,,3.8,3,,6,6.5,N1,5.25,7.75,
54012758,555290,,7.6,6.4,,8,7,N1,5.25,8,
54012761,555291,,5.6,4.4,,7.75,6.75,N1,6.75,8.75,
54012765,554080,7,7.2,5,6.25,9.25,,N1,,,7.5
54012763,557002,6.25,7.2,8.6,8.5,8,,N1,,,4.5
54012749,554850,,6.4,5.6,,7.75,7.5,N1,7.75,9,
54012762,549793,6.5,7.8,4.4,7,8.75,,N1,,,6
54012764,554854,,6.6,5.4,,7.75,8.75,N1,5.5,9.5,
54012767,557003,,4.4,4,,8,6.75,N1,6.5,7.25,
54012760,554079,,6.6,4.4,,8,8,N1,8.25,9,
54012768,554081,,6.6,4.2,,7.75,6,N1,5,8.75,
54012752,549790,,7.8,5.4,,,,N1,,,7.75
54012770,555286,,5.8,4,,7.5,7.25,N1,6.5,9,
54012766,551763,,5.8,,,7.75,6.75,,5.75,,
54012769,556198,5.75,7,8.8,5,7.5,,N1,,,4.5
54012771,554855,,5,3.2,,8.5,6.5,N1,5,8,
54012759,556676,,7.6,5.2,,6.75,8,N1,6.75,8.25,
54012775,557005,,5,4.8,,9,7.25,N1,7.5,8.5,
54012777,554856,,4.6,4.8,,6.75,6.75,N1,4.25,8,
54012774,555287,,4.4,4.6,,7.25,5.5,N1,6.5,7,
54012773,553002,,5.6,5.6,,8,7.75,N1,5,8.75,
54012776,554082,,4.2,,,5.25,5.5,,6.5,,
54012779,555288,,6.6,4.6,,6.25,5.75,N1,7.5,7,
54012780,557006,,6,6.8,,8,7.75,N1,6.5,8,
54012772,557004,7.25,8,6.8,5.5,8.5,,N1,,,7.75
54012783,555123,,4.2,4,,7.5,5.25,N1,5.75,8,
54012778,552134,,5.8,7.4,,7.5,7,N1,5.75,7.75,
54012786,555297,,6.2,4.6,,8.5,7,N1,6.25,7.25,
54012782,555289,,5,6.2,,7.75,7.25,N1,6.75,8.5,
